,id,date,store_nbr,family,sales,onpromotion
2637609,2637609,2017-01-24,16,HOME CARE,158.0,6
1567279,1567279,2015-06-01,34,EGGS,110.0,0
1189784,1189784,2014-10-31,42,BEAUTY,0.0,0
1298964,1298964,2015-01-01,6,HOME CARE,0.0,0
990694,990694,2014-07-11,7,BABY CARE,0.0,0
1855741,1855741,2015-11-10,28,LADIESWEAR,0.0,0
455951,455951,2013-09-13,51,MAGAZINES,0.0,0
1932823,1932823,2015-12-23,40,GROCERY II,11.0,0
834352,834352,2014-04-15,2,GROCERY II,13.0,0
564106,564106,2013-11-13,37,BOOKS,0.0,0
371920,371920,2013-07-28,44,EGGS,825.0,0
692633,692633,2014-01-25,42,PREPARED FOODS,0.0,0
151730,151730,2013-03-27,16,PREPARED FOODS,44.0,0
509201,509201,2013-10-13,46,FROZEN FOODS,398.28,0
1449480,1449480,2015-03-27,29,LINGERIE,2.0,0
1223148,1223148,2014-11-19,29,BEVERAGES,0.0,0
1494149,1494149,2015-04-21,32,DAIRY,156.0,1
636405,636405,2013-12-24,16,AUTOMOTIVE,7.0,0
975503,975503,2014-07-03,3,MAGAZINES,5.0,0
1418600,1418600,2015-03-10,12,PREPARED FOODS,21.0,0
1491278,1491278,2015-04-19,51,DAIRY,1811.0,0
153881,153881,2013-03-28,27,BEAUTY,1.0,0
118420,118420,2013-03-08,31,HOME AND KITCHEN II,0.0,0
2384711,2384711,2016-09-03,2,SEAFOOD,39.221,2
822421,822421,2014-04-08,34,POULTRY,141.683,0
2143921,2143921,2016-04-21,14,EGGS,28.0,0
1592933,1592933,2015-06-15,53,MAGAZINES,1.0,0
2862380,2862380,2017-05-30,22,PET SUPPLIES,1.0,0
1024571,1024571,2014-07-30,7,LAWN AND GARDEN,28.0,2
1940573,1940573,2015-12-28,9,DAIRY,663.0,3
1852256,1852256,2015-11-08,3,SEAFOOD,179.506,0
403840,403840,2013-08-15,4,LADIESWEAR,0.0,0
2659282,2659282,2017-02-05,24,EGGS,209.0,0
119941,119941,2013-03-09,24,LADIESWEAR,0.0,0
1823515,1823515,2015-10-23,24,BABY CARE,0.0,0
1408918,1408918,2015-03-04,40,HOME AND KITCHEN II,26.0,0
180428,180428,2013-04-12,21,HOME APPLIANCES,0.0,0
1603445,1603445,2015-06-21,49,DAIRY,2024.0,3
1290882,1290882,2014-12-28,29,LINGERIE,0.0,0
1179215,1179215,2014-10-25,45,PET SUPPLIES,31.0,0
446943,446943,2013-09-08,49,MEATS,717.34,0
2684649,2684649,2017-02-19,36,AUTOMOTIVE,4.0,0
1395844,1395844,2015-02-25,24,EGGS,237.0,0
2758634,2758634,2017-04-02,11,SEAFOOD,6.0,0
2365758,2365758,2016-08-23,38,LINGERIE,4.0,0
2459814,2459814,2016-10-15,27,PLAYERS AND ELECTRONICS,3.0,0
2390848,2390848,2016-09-06,41,SCHOOL AND OFFICE SUPPLIES,2.0,0
1091166,1091166,2014-09-06,25,LINGERIE,15.0,0
2906248,2906248,2017-06-23,53,BOOKS,0.0,0
1124723,1124723,2014-09-25,17,HOME APPLIANCES,0.0,0
1930853,1930853,2015-12-22,35,MAGAZINES,3.0,0
1270915,1270915,2014-12-16,19,LADIESWEAR,21.0,0
2010668,2010668,2016-02-06,25,FROZEN FOODS,1576.928,2
1968,1968,2013-01-02,14,LINGERIE,23.0,0
1975705,1975705,2016-01-17,43,POULTRY,271.668,0
2710547,2710547,2017-03-06,12,PET SUPPLIES,1.0,0
1251514,1251514,2014-12-05,24,"LIQUOR,WINE,BEER",238.0,0
1667127,1667127,2015-07-27,36,AUTOMOTIVE,3.0,0
790765,790765,2014-03-21,46,LADIESWEAR,38.0,0
2789767,2789767,2017-04-19,35,GROCERY II,2.0,0
2100204,2100204,2016-03-27,37,HOME CARE,182.0,0
2594025,2594025,2016-12-30,42,PLAYERS AND ELECTRONICS,24.0,0
2542783,2542783,2016-11-30,6,BABY CARE,0.0,0
726766,726766,2014-02-13,50,CLEANING,953.0,0
259011,259011,2013-05-26,26,PLAYERS AND ELECTRONICS,0.0,0
2415794,2415794,2016-09-20,41,PREPARED FOODS,49.0,0
2378004,2378004,2016-08-30,31,MEATS,283.132,0
1650746,1650746,2015-07-18,26,LAWN AND GARDEN,3.0,0
775265,775265,2014-03-13,11,PREPARED FOODS,45.0,0
1905423,1905423,2015-12-08,22,BEVERAGES,550.0,1
2104789,2104789,2016-03-30,16,HOME AND KITCHEN II,7.0,0
2840550,2840550,2017-05-18,10,DELI,243.0,3
701536,701536,2014-01-30,42,"LIQUOR,WINE,BEER",0.0,0
62303,62303,2013-02-04,7,SEAFOOD,45.635002,0
2646773,2646773,2017-01-29,23,DAIRY,701.0,17
2322442,2322442,2016-07-30,23,BABY CARE,0.0,0
2046116,2046116,2016-02-26,2,HOME APPLIANCES,0.0,0
1912333,1912333,2015-12-12,16,HOME AND KITCHEN II,9.0,0
1658245,1658245,2015-07-22,36,POULTRY,135.353,0
2840385,2840385,2017-05-17,6,DELI,284.87,12
1440981,1440981,2015-03-22,40,BEVERAGES,1182.0,0
2269162,2269162,2016-06-30,28,HOME AND KITCHEN II,12.0,0
1913006,1913006,2015-12-12,34,PREPARED FOODS,50.0,0
1651173,1651173,2015-07-18,38,HOME CARE,462.0,0
1480697,1480697,2015-04-13,54,LAWN AND GARDEN,0.0,0
1571519,1571519,2015-06-03,52,PET SUPPLIES,0.0,0
2240104,2240104,2016-06-14,12,SCHOOL AND OFFICE SUPPLIES,0.0,0
2344885,2344885,2016-08-11,52,BOOKS,0.0,0
396436,396436,2013-08-11,32,CLEANING,469.0,0
1008717,1008717,2014-07-22,12,CELEBRATION,4.0,0
2530599,2530599,2016-11-24,13,PLAYERS AND ELECTRONICS,4.0,0
2816806,2816806,2017-05-04,43,PERSONAL CARE,228.0,17
1682842,1682842,2015-08-05,27,CLEANING,877.0,3
1421591,1421591,2015-03-11,46,HOME APPLIANCES,0.0,0
591141,591141,2013-11-28,45,GROCERY I,5350.0,0
2653293,2653293,2017-02-01,6,PLAYERS AND ELECTRONICS,17.0,0
68297,68297,2013-02-08,25,LAWN AND GARDEN,10.0,0
551957,551957,2013-11-06,45,SEAFOOD,47.998,0
2495795,2495795,2016-11-04,37,BREAD/BAKERY,513.659,7
2568871,2568871,2016-12-15,37,LADIESWEAR,14.0,0
2062902,2062902,2016-03-06,40,CELEBRATION,16.0,0
2088197,2088197,2016-03-20,5,MAGAZINES,10.0,0
2426853,2426853,2016-09-26,52,AUTOMOTIVE,0.0,0
2665051,2665051,2017-02-08,36,BOOKS,0.0,0
196860,196860,2013-04-21,32,HOME AND KITCHEN I,0.0,0
1185056,1185056,2014-10-29,1,PET SUPPLIES,6.0,0
2457909,2457909,2016-10-14,24,BEVERAGES,3401.0,14
1036018,1036018,2014-08-06,28,HOME AND KITCHEN II,0.0,0
2013234,2013234,2016-02-07,47,BEVERAGES,7370.0,42
2750669,2750669,2017-03-28,38,LAWN AND GARDEN,14.0,0
1016169,1016169,2014-07-26,21,AUTOMOTIVE,0.0,0
543296,543296,2013-11-01,52,HOME APPLIANCES,0.0,0
758756,758756,2014-03-03,48,LAWN AND GARDEN,9.0,0
2427710,2427710,2016-09-27,26,SEAFOOD,1.0,0
390861,390861,2013-08-08,26,DELI,74.632,0
2394555,2394555,2016-09-08,46,DELI,518.009,3
2122120,2122120,2016-04-08,51,"LIQUOR,WINE,BEER",200.0,0
432901,432901,2013-08-31,6,CLEANING,1397.0,0
781036,781036,2014-03-16,23,PERSONAL CARE,143.0,0
1732768,1732768,2015-09-02,28,BOOKS,0.0,0
2988075,2988075,2017-08-08,49,MEATS,574.52,1
269957,269957,2013-06-01,33,HOME APPLIANCES,0.0,0
776397,776397,2014-03-13,43,CELEBRATION,4.0,0
1985645,1985645,2016-01-23,23,BEAUTY,0.0,0
1206874,1206874,2014-11-10,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
2950037,2950037,2017-07-18,32,BEAUTY,1.0,0
2674505,2674505,2017-02-13,50,LAWN AND GARDEN,112.0,1
1538267,1538267,2015-05-16,20,BREAD/BAKERY,682.0,1
2672134,2672134,2017-02-12,34,PERSONAL CARE,296.0,14
1809616,1809616,2015-10-15,33,POULTRY,218.695,0
259542,259542,2013-05-26,40,PRODUCE,0.0,0
1349293,1349293,2015-01-30,18,"LIQUOR,WINE,BEER",38.0,0
1650655,1650655,2015-07-18,23,POULTRY,218.079,0
1070451,1070451,2014-08-25,43,PRODUCE,0.0,0
2051470,2051470,2016-02-29,2,PERSONAL CARE,269.0,0
1198687,1198687,2014-11-05,41,POULTRY,162.614,1
1927562,1927562,2015-12-20,42,SEAFOOD,26.441,0
1572127,1572127,2015-06-04,20,CLEANING,1120.0,4
478442,478442,2013-09-26,33,DAIRY,128.0,0
2977132,2977132,2017-08-02,42,BOOKS,0.0,0
2055664,2055664,2016-03-02,37,POULTRY,323.144,0
104952,104952,2013-02-28,53,GROCERY I,0.0,0
553833,553833,2013-11-07,48,PLAYERS AND ELECTRONICS,0.0,0
148790,148790,2013-03-25,33,PET SUPPLIES,0.0,0
2923838,2923838,2017-07-03,47,BREAD/BAKERY,1232.471,9
2887755,2887755,2017-06-13,34,MEATS,121.095,0
2172363,2172363,2016-05-07,12,CELEBRATION,6.0,0
1264406,1264406,2014-12-12,36,FROZEN FOODS,130.696,1
600534,600534,2013-12-04,1,AUTOMOTIVE,1.0,0
463240,463240,2013-09-17,7,LADIESWEAR,0.0,0
1656749,1656749,2015-07-21,44,HOME APPLIANCES,0.0,0
1919683,1919683,2015-12-16,22,CLEANING,507.0,19
2788965,2788965,2017-04-19,13,BEVERAGES,1369.0,27
2509485,2509485,2016-11-12,21,AUTOMOTIVE,5.0,0
1291789,1291789,2014-12-28,54,BOOKS,0.0,0
1794815,1794815,2015-10-07,19,FROZEN FOODS,51.0,0
1203753,1203753,2014-11-08,34,GROCERY I,4366.722,14
1627621,1627621,2015-07-05,27,POULTRY,530.609,0
1001615,1001615,2014-07-18,12,SEAFOOD,0.0,0
475878,475878,2013-09-25,11,HOME CARE,0.0,0
14762,14762,2013-01-09,23,FROZEN FOODS,57.914,0
962094,962094,2014-06-25,53,GROCERY I,1968.0,0
2253376,2253376,2016-06-21,35,BOOKS,0.0,0
24325,24325,2013-01-14,41,BOOKS,0.0,0
2613927,2613927,2017-01-10,50,PRODUCE,2031.462,7
1901964,1901964,2015-12-06,25,DELI,108.825,0
2176176,2176176,2016-05-09,19,MEATS,111.675,0
1478284,1478284,2015-04-12,37,HOME AND KITCHEN II,13.0,0
303217,303217,2013-06-20,17,GROCERY II,9.0,0
2584297,2584297,2016-12-24,20,BABY CARE,0.0,0
2681362,2681362,2017-02-17,43,GROCERY II,7.0,0
2728069,2728069,2017-03-15,53,PERSONAL CARE,313.0,3
769317,769317,2014-03-09,44,LINGERIE,35.0,0
1657798,1657798,2015-07-22,24,EGGS,230.0,1
2900414,2900414,2017-06-20,4,FROZEN FOODS,83.375,1
2846669,2846669,2017-05-21,31,MAGAZINES,2.0,0
2701172,2701172,2017-02-28,49,MAGAZINES,25.0,0
2081556,2081556,2016-03-17,14,HOME AND KITCHEN I,14.0,0
2158220,2158220,2016-04-29,15,LAWN AND GARDEN,0.0,0
2941688,2941688,2017-07-13,48,BEAUTY,8.0,1
2239293,2239293,2016-06-13,4,GROCERY I,3234.0,84
1506688,1506688,2015-04-28,34,CLEANING,747.0,1
2470187,2470187,2016-10-21,19,BREAD/BAKERY,100.0,0
2643312,2643312,2017-01-27,26,GROCERY I,1309.0,26
2611289,2611289,2017-01-09,27,SEAFOOD,13.748,0
2841029,2841029,2017-05-18,23,PET SUPPLIES,3.0,0
1801463,1801463,2015-10-10,54,PET SUPPLIES,0.0,0
2445109,2445109,2016-10-07,15,CLEANING,2597.0,26
1448220,1448220,2015-03-26,43,HOME AND KITCHEN I,3.0,0
85330,85330,2013-02-17,52,PERSONAL CARE,0.0,0
1640078,1640078,2015-07-12,27,FROZEN FOODS,238.0,0
2217554,2217554,2016-06-01,3,LAWN AND GARDEN,23.0,2
1559054,1559054,2015-05-27,53,BEAUTY,1.0,0
462456,462456,2013-09-17,34,PLAYERS AND ELECTRONICS,0.0,0
1961105,1961105,2016-01-09,34,HARDWARE,2.0,0
2492873,2492873,2016-11-02,54,LAWN AND GARDEN,0.0,0
41212,41212,2013-01-24,15,POULTRY,44.022,0
2365785,2365785,2016-08-23,39,HOME AND KITCHEN I,8.0,0
2973648,2973648,2017-07-31,44,HOME CARE,728.0,10
2826523,2826523,2017-05-10,17,CLEANING,899.0,38
1708434,1708434,2015-08-19,44,MEATS,796.303,3
39095,39095,2013-01-22,6,MAGAZINES,0.0,0
2986881,2986881,2017-08-08,16,HOME CARE,119.0,8
1913142,1913142,2015-12-12,39,AUTOMOTIVE,6.0,0
2485082,2485082,2016-10-29,36,HOME APPLIANCES,0.0,0
2149193,2149193,2016-04-24,12,BEAUTY,1.0,0
1226327,1226327,2014-11-21,18,HARDWARE,3.0,0
2137650,2137650,2016-04-17,38,DELI,187.269,0
251311,251311,2013-05-22,10,HOME AND KITCHEN II,0.0,0
89676,89676,2013-02-20,25,HOME AND KITCHEN I,0.0,0
2217629,2217629,2016-06-01,31,PREPARED FOODS,77.199,6
2212144,2212144,2016-05-29,28,"LIQUOR,WINE,BEER",13.0,1
1341326,1341326,2015-01-25,44,DAIRY,3628.0,2
668936,668936,2014-01-12,28,PET SUPPLIES,4.0,0
833857,833857,2014-04-14,6,GROCERY II,29.0,0
2183184,2183184,2016-05-13,16,BEVERAGES,1197.0,13
2011523,2011523,2016-02-06,49,DAIRY,2592.0,0
1359431,1359431,2015-02-04,51,PREPARED FOODS,181.533,0
1720610,1720610,2015-08-26,36,MAGAZINES,1.0,0
1090222,1090222,2014-09-05,49,BABY CARE,0.0,0
2768616,2768616,2017-04-07,41,HOME AND KITCHEN I,8.0,0
2479378,2479378,2016-10-26,26,"LIQUOR,WINE,BEER",52.0,1
1648416,1648416,2015-07-17,11,AUTOMOTIVE,5.0,0
252898,252898,2013-05-22,54,LADIESWEAR,0.0,0
464615,464615,2013-09-18,45,DAIRY,754.0,0
2112990,2112990,2016-04-03,46,AUTOMOTIVE,51.0,0
62567,62567,2013-02-05,14,SEAFOOD,9.0,0
1740541,1740541,2015-09-06,45,"LIQUOR,WINE,BEER",0.0,0
2703366,2703366,2017-03-02,11,CELEBRATION,8.0,0
1016306,1016306,2014-07-26,25,BREAD/BAKERY,336.56702,0
813169,813169,2014-04-03,25,HOME AND KITCHEN II,0.0,0
882065,882065,2014-05-11,9,DAIRY,860.0,0
924426,924426,2014-06-04,46,PRODUCE,0.0,0
2445801,2445801,2016-10-07,34,CELEBRATION,15.0,0
2705941,2705941,2017-03-03,33,CLEANING,837.0,13
855483,855483,2014-04-27,12,MEATS,128.959,0
1002272,1002272,2014-07-18,30,PREPARED FOODS,15.0,0
2418698,2418698,2016-09-22,23,PREPARED FOODS,41.97,0
1405417,1405417,2015-03-02,42,GROCERY II,0.0,0
566580,566580,2013-11-14,7,BEVERAGES,1475.0,0
2001814,2001814,2016-02-01,27,BABY CARE,0.0,0
2837641,2837641,2017-05-16,29,BOOKS,0.0,0
661401,661401,2014-01-08,17,HOME AND KITCHEN I,22.0,0
2464839,2464839,2016-10-18,19,BEVERAGES,1906.0,3
385185,385185,2013-08-05,17,DELI,245.0,0
1896775,1896775,2015-12-03,3,BABY CARE,0.0,0
978267,978267,2014-07-04,8,HOME AND KITCHEN I,52.0,0
2258429,2258429,2016-06-24,27,DAIRY,811.0,17
2467586,2467586,2016-10-19,45,FROZEN FOODS,273.955,4
674825,674825,2014-01-15,43,DAIRY,283.0,0
2011713,2011713,2016-02-06,54,AUTOMOTIVE,15.0,0
2152353,2152353,2016-04-25,5,PLAYERS AND ELECTRONICS,6.0,0
784982,784982,2014-03-18,34,FROZEN FOODS,194.95801,0
363001,363001,2013-07-23,44,BABY CARE,0.0,0
1970436,1970436,2016-01-14,46,CELEBRATION,24.0,0
1051569,1051569,2014-08-15,14,MEATS,0.0,0
2585923,2585923,2016-12-26,16,EGGS,335.0,12
711106,711106,2014-02-05,11,"LIQUOR,WINE,BEER",18.0,0
1796865,1796865,2015-10-08,26,HOME AND KITCHEN I,15.0,0
2024231,2024231,2016-02-13,6,FROZEN FOODS,290.412,3
856730,856730,2014-04-27,47,HOME APPLIANCES,0.0,0
1979534,1979534,2016-01-19,50,PREPARED FOODS,78.28,0
1939376,1939376,2015-12-28,24,SEAFOOD,22.132,0
2822212,2822212,2017-05-07,45,LADIESWEAR,82.0,0
1335673,1335673,2015-01-22,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
1321765,1321765,2015-01-14,45,HOME AND KITCHEN II,33.0,0
612338,612338,2013-12-10,4,MAGAZINES,0.0,0
1765152,1765152,2015-09-20,36,HOME AND KITCHEN I,11.0,0
270844,270844,2013-06-01,9,GROCERY II,23.0,0
2422741,2422741,2016-09-24,37,GROCERY II,32.0,0
1938639,1938639,2015-12-27,53,LINGERIE,0.0,0
1606391,1606391,2015-06-23,31,HOME APPLIANCES,0.0,0
2555251,2555251,2016-12-07,54,POULTRY,64.436,0
887850,887850,2014-05-15,20,HOME CARE,0.0,0
2578423,2578423,2016-12-20,6,BABY CARE,0.0,0
992882,992882,2014-07-13,18,FROZEN FOODS,60.0,0
1231238,1231238,2014-11-23,6,DAIRY,1700.0,1
810946,810946,2014-04-02,13,BOOKS,0.0,0
2210167,2210167,2016-05-28,22,PERSONAL CARE,204.0,13
1129738,1129738,2014-09-27,8,HOME AND KITCHEN II,23.0,0
354516,354516,2013-07-18,6,PRODUCE,5.0,0
2617257,2617257,2017-01-12,44,PLAYERS AND ELECTRONICS,32.0,0
2412352,2412352,2016-09-18,45,LADIESWEAR,40.0,0
1043011,1043011,2014-08-10,24,GROCERY II,18.0,0
1241198,1241198,2014-11-29,35,BEAUTY,1.0,0
2820392,2820392,2017-05-06,44,HARDWARE,8.0,0
1957239,1957239,2016-01-07,26,DELI,42.933,0
562881,562881,2013-11-12,52,AUTOMOTIVE,0.0,0
2409,2409,2013-01-02,27,AUTOMOTIVE,7.0,0
23756,23756,2013-01-14,25,PREPARED FOODS,43.979,0
1516392,1516392,2015-05-03,7,DELI,223.032,0
2364359,2364359,2016-08-22,49,DAIRY,2311.0,14
2449355,2449355,2016-10-09,33,PREPARED FOODS,36.0,1
1051458,1051458,2014-08-15,11,GROCERY I,5115.286,5
816067,816067,2014-04-04,7,EGGS,311.0,0
245234,245234,2013-05-18,4,FROZEN FOODS,193.0,0
1122028,1122028,2014-09-23,40,POULTRY,137.147,0
847229,847229,2014-04-22,30,LAWN AND GARDEN,0.0,0
177281,177281,2013-04-10,33,BREAD/BAKERY,175.0,0
313990,313990,2013-06-26,19,POULTRY,37.481,0
2341459,2341459,2016-08-09,7,EGGS,233.0,0
338849,338849,2013-07-10,17,BREAD/BAKERY,118.0,0
1663519,1663519,2015-07-25,34,"LIQUOR,WINE,BEER",64.0,0
87630,87630,2013-02-19,18,HOME AND KITCHEN I,0.0,0
2388894,2388894,2016-09-05,37,MEATS,163.291,0
506694,506694,2013-10-12,26,GROCERY I,1339.0,0
329648,329648,2013-07-04,9,FROZEN FOODS,77.52,0
2924055,2924055,2017-07-03,52,MEATS,497.827,2
2139733,2139733,2016-04-18,46,GROCERY II,56.0,0
2273051,2273051,2016-07-02,37,FROZEN FOODS,167.745,6
1467992,1467992,2015-04-06,48,LAWN AND GARDEN,0.0,0
1711396,1711396,2015-08-21,28,HOME AND KITCHEN II,13.0,0
1500062,1500062,2015-04-24,48,HARDWARE,0.0,0
860026,860026,2014-04-29,4,GROCERY II,12.0,0
1875025,1875025,2015-11-21,19,SCHOOL AND OFFICE SUPPLIES,2.0,0
2163715,2163715,2016-05-02,2,BOOKS,0.0,0
2796260,2796260,2017-04-23,18,BREAD/BAKERY,982.0,83
860585,860585,2014-04-29,6,FROZEN FOODS,135.0,1
1731158,1731158,2015-09-01,32,FROZEN FOODS,27.0,0
929015,929015,2014-06-07,25,SEAFOOD,2.0,0
690047,690047,2014-01-24,20,HOME APPLIANCES,0.0,0
242899,242899,2013-05-17,24,LADIESWEAR,0.0,0
2448852,2448852,2016-10-09,2,LINGERIE,11.0,0
535866,535866,2013-10-28,44,GROCERY I,6613.0,0
2251158,2251158,2016-06-20,22,PRODUCE,374.766,2
2393636,2393636,2016-09-08,20,HARDWARE,0.0,0
616333,616333,2013-12-12,51,PERSONAL CARE,203.0,0
2470429,2470429,2016-10-21,25,HOME AND KITCHEN II,0.0,0
561419,561419,2013-11-12,11,MAGAZINES,0.0,0
2160873,2160873,2016-04-30,4,AUTOMOTIVE,3.0,0
2650518,2650518,2017-01-31,28,MEATS,275.646,0
2561777,2561777,2016-12-11,38,LAWN AND GARDEN,22.0,0
952602,952602,2014-06-20,37,MEATS,543.763,39
1428674,1428674,2015-03-15,45,BREAD/BAKERY,1950.538,0
2466530,2466530,2016-10-19,16,FROZEN FOODS,25.0,2
18324,18324,2013-01-11,23,DELI,121.597,0
1063443,1063443,2014-08-21,47,HOME CARE,0.0,0
2194908,2194908,2016-05-19,44,GROCERY I,7174.0,48
1739522,1739522,2015-09-06,17,PET SUPPLIES,2.0,0
233415,233415,2013-05-11,9,CELEBRATION,0.0,0
97576,97576,2013-02-24,46,POULTRY,1353.897,0
981370,981370,2014-07-06,44,HOME AND KITCHEN II,46.0,0
2682446,2682446,2017-02-18,24,DAIRY,1867.0,16
2207378,2207378,2016-05-26,44,DAIRY,1936.0,4
2709599,2709599,2017-03-05,36,BEAUTY,2.0,1
152284,152284,2013-03-27,31,"LIQUOR,WINE,BEER",3.0,0
1422338,1422338,2015-03-12,18,BREAD/BAKERY,823.0,0
2127231,2127231,2016-04-11,45,HOME CARE,512.0,2
2781558,2781558,2017-04-14,54,LINGERIE,1.0,0
644761,644761,2013-12-29,5,CLEANING,1324.0,0
2673752,2673752,2017-02-13,3,PET SUPPLIES,18.0,0
12344,12344,2013-01-07,6,BEAUTY,7.0,0
766220,766220,2014-03-07,8,PET SUPPLIES,26.0,0
2677739,2677739,2017-02-15,41,LAWN AND GARDEN,15.0,2
116217,116217,2013-03-07,2,MEATS,455.321,0
2148778,2148778,2016-04-23,5,HOME AND KITCHEN II,22.0,1
1564847,1564847,2015-05-31,16,LAWN AND GARDEN,0.0,0
2831816,2831816,2017-05-13,15,LAWN AND GARDEN,0.0,0
836781,836781,2014-04-16,38,AUTOMOTIVE,7.0,0
1390099,1390099,2015-02-22,13,CLEANING,809.0,0
832546,832546,2014-04-14,19,"LIQUOR,WINE,BEER",39.0,0
1769028,1769028,2015-09-22,44,PRODUCE,7524.118,0
1882028,1882028,2015-11-25,16,BREAD/BAKERY,122.0,0
684781,684781,2014-01-21,22,SCHOOL AND OFFICE SUPPLIES,0.0,0
1061287,1061287,2014-08-20,37,CLEANING,1002.0,4
2050908,2050908,2016-02-28,53,MEATS,177.225,0
130999,130999,2013-03-15,34,"LIQUOR,WINE,BEER",82.0,0
772339,772339,2014-03-11,3,CLEANING,1772.0,0
364922,364922,2013-07-24,48,DAIRY,438.0,0
2907673,2907673,2017-06-24,43,EGGS,147.0,0
2390637,2390637,2016-09-06,36,HOME CARE,334.0,7
867097,867097,2014-05-03,38,"LIQUOR,WINE,BEER",152.0,0
107705,107705,2013-03-02,30,PET SUPPLIES,0.0,0
2159278,2159278,2016-04-29,44,"LIQUOR,WINE,BEER",486.0,2
2525652,2525652,2016-11-21,24,PRODUCE,3313.474,8
2423640,2423640,2016-09-25,12,LINGERIE,8.0,0
3767,3767,2013-01-03,15,BREAD/BAKERY,162.0,0
1682603,1682603,2015-08-05,2,SEAFOOD,30.763,0
2580634,2580634,2016-12-22,18,BABY CARE,0.0,0
1027166,1027166,2014-08-01,3,DAIRY,1791.0,0
2244472,2244472,2016-06-16,35,EGGS,209.0,0
1296040,1296040,2014-12-31,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
1277594,1277594,2014-12-19,6,SEAFOOD,42.16,6
1673333,1673333,2015-07-31,10,BEAUTY,0.0,0
643746,643746,2013-12-29,21,HOME AND KITCHEN I,0.0,0
2757797,2757797,2017-04-01,38,LAWN AND GARDEN,34.0,0
1721488,1721488,2015-08-27,11,EGGS,49.0,0
1365809,1365809,2015-02-08,31,BREAD/BAKERY,704.0,0
1616333,1616333,2015-06-29,10,PET SUPPLIES,0.0,0
1018784,1018784,2014-07-27,44,DAIRY,3046.0,0
1934839,1934839,2015-12-24,47,HOME AND KITCHEN II,25.0,1
614132,614132,2013-12-11,40,BEAUTY,1.0,0
2091256,2091256,2016-03-22,36,GROCERY II,9.0,0
445417,445417,2013-09-07,7,HOME AND KITCHEN II,0.0,0
1732514,1732514,2015-09-02,20,HARDWARE,1.0,0
1522827,1522827,2015-05-07,37,DELI,176.077,2
16966,16966,2013-01-10,35,BOOKS,0.0,0
2501537,2501537,2016-11-07,48,BREAD/BAKERY,716.0,6
717056,717056,2014-02-08,28,SEAFOOD,5.0,0
871070,871070,2014-05-05,5,BEAUTY,3.0,0
2437444,2437444,2016-10-02,49,SCHOOL AND OFFICE SUPPLIES,7.0,0
1253111,1253111,2014-12-06,2,BEAUTY,3.0,0
2969164,2969164,2017-07-29,19,"LIQUOR,WINE,BEER",153.0,1
1111562,1111562,2014-09-17,47,MAGAZINES,5.0,0
2133115,2133115,2016-04-15,10,POULTRY,138.571,15
2753510,2753510,2017-03-30,18,MAGAZINES,1.0,0
1329452,1329452,2015-01-19,11,HARDWARE,0.0,0
2645541,2645541,2017-01-28,38,PRODUCE,2809.757,4
1070347,1070347,2014-08-25,40,PERSONAL CARE,216.0,0
1363019,1363019,2015-02-06,52,LAWN AND GARDEN,0.0,0
613443,613443,2013-12-11,21,CELEBRATION,0.0,0
1678155,1678155,2015-08-02,45,CELEBRATION,34.0,0
1034522,1034522,2014-08-05,36,BREAD/BAKERY,769.0,1
449253,449253,2013-09-10,14,MEATS,465.32797,0
198693,198693,2013-04-22,34,AUTOMOTIVE,2.0,0
1348380,1348380,2015-01-29,42,AUTOMOTIVE,0.0,0
2275114,2275114,2016-07-03,44,POULTRY,1940.526,4
646197,646197,2013-12-30,4,MEATS,405.695,0
1165548,1165548,2014-10-18,12,LINGERIE,7.0,0
1722253,1722253,2015-08-27,32,HOME AND KITCHEN II,2.0,0
1149988,1149988,2014-10-09,26,BOOKS,0.0,0
1111674,1111674,2014-09-17,50,BEVERAGES,2994.0,3
69557,69557,2013-02-09,10,PET SUPPLIES,0.0,0
1528352,1528352,2015-05-10,41,MAGAZINES,15.0,0
2154027,2154027,2016-04-26,47,HOME CARE,452.0,7
412645,412645,2013-08-20,37,GROCERY II,41.0,0
1986983,1986983,2016-01-24,10,LAWN AND GARDEN,0.0,0
281454,281454,2013-06-07,6,PRODUCE,22.0,0
434105,434105,2013-09-01,39,MAGAZINES,0.0,0
2683198,2683198,2017-02-18,45,BABY CARE,0.0,0
174140,174140,2013-04-08,44,SEAFOOD,111.695,0
1977872,1977872,2016-01-18,54,HOME APPLIANCES,0.0,0
1806327,1806327,2015-10-13,41,CELEBRATION,3.0,0
709318,709318,2014-02-04,11,HOME AND KITCHEN II,0.0,0
460382,460382,2013-09-16,26,SEAFOOD,2.0,0
119170,119170,2013-03-08,52,CLEANING,0.0,0
2724034,2724034,2017-03-13,40,HOME AND KITCHEN II,41.0,2
323164,323164,2013-07-01,26,POULTRY,184.856,0
832401,832401,2014-04-14,15,DELI,284.0,0
1173580,1173580,2014-10-22,38,BABY CARE,0.0,0
220628,220628,2013-05-04,49,MAGAZINES,0.0,0
2375419,2375419,2016-08-29,1,GROCERY II,4.0,0
1453804,1453804,2015-03-29,5,"LIQUOR,WINE,BEER",0.0,0
